customer_id;Year_Birth;Education;Marital_Status;Income;MntWines;MntFruits;MntMeatProducts;MntFishProducts;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth
1041;1973;PhD;Single;48432.0;322;3;50;4;7;1;6;8
24;1960;Master;Together;17144.0;18;2;19;0;3;0;4;7
3409;1984;Graduation;Single;36108.0;141;8;129;3;7;1;4;9
7022;1971;Graduation;Married;76445.0;739;107;309;140;2;5;13;6
7943;1975;PhD;Married;36663.0;18;0;6;3;1;1;3;2
5272;1965;Master;Married;53843.0;378;0;88;19;8;5;3;7
5453;1956;Master;Married;90226.0;1083;108;649;253;4;7;12;2
2565;1955;Master;Divorced;70638.0;1016;12;215;16;4;5;10;3
800;1960;Graduation;Together;44512.0;23;1;6;0;1;0;3;4
11092;1961;Graduation;Married;27116.0;12;1;21;2;2;0;3;7
5062;1963;PhD;Married;54072.0;35;0;4;0;2;0;2;8
8969;1977;Graduation;Married;71855.0;548;31;422;0;5;5;11;3
4656;1990;2n Cycle;Single;51250.0;342;32;230;34;10;5;4;9
4480;1973;Master;Married;60432.0;365;3;15;4;7;2;5;6
9971;1964;PhD;Married;65526.0;397;19;69;12;4;4;8;2
6729;1988;Graduation;Single;68655.0;456;19;832;75;4;5;11;3
1773;1978;2n Cycle;Married;12393.0;5;6;15;11;2;0;3;9
9242;1990;Graduation;Single;64509.0;836;185;575;24;6;3;9;4
1764;1975;Graduation;Single;33955.0;100;2;128;23;5;1;5;8
6215;1977;Graduation;Married;31353.0;10;0;10;3;1;1;2;8
10099;1984;Graduation;Married;55434.0;238;115;215;169;5;3;13;4
5423;1983;Graduation;Together;28359.0;6;0;5;2;1;0;2;7
940;1987;Graduation;Single;57100.0;158;11;99;15;3;2;7;3
3011;1965;Graduation;Married;69139.0;86;12;75;33;4;1;5;4
3298;1956;Master;Married;52973.0;856;0;76;12;9;6;9;8
8286;1965;PhD;Together;51717.0;98;1;17;0;3;0;4;7
9668;1971;Graduation;Married;18793.0;4;16;20;0;2;0;4;8
5120;1982;2n Cycle;Together;66664.0;398;96;447;220;5;7;6;3
6097;1959;Graduation;Single;50664.0;313;8;104;6;8;1;6;9
7019;1963;Graduation;Together;54414.0;109;18;16;24;3;1;5;4
7408;1952;PhD;Married;54549.0;216;2;6;0;5;1;4;7
8041;1971;PhD;Widow;47111.0;595;71;153;120;3;2;10;9
252;1963;PhD;Divorced;41003.0;123;133;142;71;6;2;8;6
9986;1982;Graduation;Together;19444.0;16;0;23;3;4;1;2;7
3276;1976;2n Cycle;Together;36301.0;11;12;35;3;3;0;3;7
3859;1947;PhD;Together;73059.0;410;112;420;0;9;3;13;4
3570;1969;PhD;Together;42731.0;159;2;51;6;4;1;5;5
3783;1959;PhD;Married;52854.0;105;0;10;0;2;1;4;5
10207;1978;Graduation;Together;22775.0;5;1;8;0;1;0;2;8
10906;1948;PhD;Together;46681.0;269;15;69;15;4;6;4;5
3427;1955;PhD;Married;59821.0;629;0;70;0;11;2;7;8
5209;1954;Graduation;Divorced;50002.0;443;5;71;21;8;2;7;7
10711;1945;Graduation;Married;69755.0;217;77;373;111;3;6;12;1
10785;1969;Graduation;Married;44078.0;24;1;10;2;2;0;3;5
2814;1976;Master;Together;30560.0;9;1;5;4;1;0;3;7
6866;1969;Master;Together;35924.0;8;0;14;2;1;0;3;5
1665;1964;PhD;Divorced;64140.0;1459;0;61;0;2;5;6;5
6575;1981;Graduation;Together;56386.0;230;48;214;13;9;1;7;9
3829;1979;Basic;Together;24594.0;1;3;6;10;1;0;3;5
3091;1981;2n Cycle;Together;75774.0;340;21;134;258;7;5;8;4
10141;1960;Master;Divorced;39228.0;7;1;6;0;0;0;3;4
5177;1974;Master;Married;58494.0;298;7;68;4;6;2;6;6
7005;1981;Graduation;Single;58684.0;479;35;179;28;5;3;12;2
6409;1967;Graduation;Divorced;57136.0;267;140;599;34;7;5;7;6
7485;1950;PhD;Widow;56551.0;67;4;32;17;2;1;4;4
8079;1982;Graduation;Married;22448.0;3;1;8;23;2;1;3;3
8395;1961;Graduation;Single;82014.0;980;37;265;35;3;6;12;6
10352;1963;Graduation;Widow;34213.0;50;4;28;6;3;1;2;9
4931;1977;Graduation;Together;157146.0;1;0;1725;2;0;28;0;1
13;1947;PhD;Widow;25358.0;19;0;5;0;1;0;3;6
1834;1978;Master;Single;35544.0;30;5;23;4;2;0;3;7
2285;1954;Master;Together;36634.0;213;9;76;4;5;2;5;7
2295;1954;PhD;Married;62670.0;539;30;92;80;5;3;13;3
1378;1972;2n Cycle;Together;50334.0;284;16;160;84;7;4;6;6
2781;1981;Graduation;Single;72066.0;1003;34;536;134;4;6;6;2
1165;1958;PhD;Single;50729.0;239;13;143;45;6;2;7;6
1404;1968;Graduation;Together;34916.0;51;23;82;33;5;1;3;9
6457;1976;Graduation;Divorced;64892.0;527;24;230;32;6;4;12;4
2639;1966;Graduation;Single;43602.0;19;5;12;10;3;1;2;6
8299;1989;PhD;Single;33996.0;40;2;15;8;1;1;3;4
6437;1985;2n Cycle;Single;41473.0;21;8;20;15;2;0;3;7
6912;1967;PhD;Married;63246.0;593;30;91;29;6;3;12;4
7327;1959;PhD;Married;36732.0;21;5;3;10;1;1;4;2
5299;1970;PhD;Married;69084.0;1181;107;199;39;7;3;13;8
4127;1967;PhD;Married;77766.0;1004;59;265;115;11;10;11;6
8143;1985;PhD;Single;37929.0;202;2;46;3;4;2;5;7
1964;1951;Graduation;Together;86610.0;446;107;768;33;5;6;6;2
3690;1986;Master;Married;80141.0;1184;102;673;52;7;4;10;6
3433;1955;2n Cycle;Married;72635.0;390;22;323;104;6;8;6;3
3389;1970;Graduation;Married;69016.0;726;53;363;123;8;9;13;5
4712;1991;2n Cycle;Together;20193.0;8;8;22;24;1;1;4;4
1170;1975;Graduation;Married;27573.0;50;15;110;39;5;1;4;8
6347;1979;Basic;Single;15862.0;1;1;4;11;1;0;3;8
4065;1976;PhD;Married;49544.0;308;0;73;0;5;1;8;7
8230;1980;Graduation;Married;33228.0;22;2;31;7;2;0;3;7
1215;1978;Graduation;Together;70440.0;690;117;499;76;5;10;7;3
5939;1971;Graduation;Together;38232.0;43;5;28;7;3;1;3;5
2156;1955;PhD;Married;22554.0;27;0;10;0;2;0;4;5
7788;1983;PhD;Married;23536.0;6;0;3;0;0;0;3;3
10323;1952;Graduation;Married;49413.0;205;7;41;3;4;2;5;5
7947;1969;Graduation;Married;42231.0;24;0;8;0;1;0;3;5
1891;1980;Master;Divorced;78789.0;667;50;850;21;4;6;5;2
2570;1968;Graduation;Together;56534.0;691;7;61;10;10;4;7;8
9256;1971;Graduation;Single;58350.0;493;26;206;116;8;3;12;6
295;1989;Graduation;Single;81217.0;493;70;324;146;3;7;11;1
7397;1951;Graduation;Single;49090.0;494;5;82;7;7;2;9;7
6349;1987;Master;Divorced;61787.0;621;73;414;78;8;4;6;5
10790;1985;PhD;Married;18169.0;9;0;5;0;1;0;2;8
10398;1981;2n Cycle;Single;24336.0;1;6;2;8;1;0;2;7
2431;1990;Graduation;Married;18222.0;12;4;19;12;2;0;3;8
550;1952;Graduation;Divorced;62335.0;243;131;217;85;3;3;13;2
1890;1971;2n Cycle;Together;42033.0;11;1;4;2;1;0;2;7
10742;1983;PhD;Married;86580.0;532;21;127;26;4;2;5;1
10356;1957;PhD;Divorced;41437.0;29;0;2;0;1;0;3;7
4676;1951;Master;Widow;73705.0;612;91;520;258;9;6;8;5
8852;1976;Graduation;Married;61064.0;387;126;342;0;8;4;11;6
3565;1955;Master;Married;38452.0;56;0;14;0;3;0;3;7
5294;1989;Graduation;Single;18358.0;6;8;19;16;3;0;4;7
1958;1973;PhD;Together;55012.0;582;0;65;0;8;2;9;5
7349;1973;Basic;Together;9722.0;6;17;16;6;3;1;3;8
8799;1984;PhD;Married;38175.0;70;6;69;2;3;1;4;7
1351;1956;Master;Together;58656.0;962;12;194;16;7;8;13;6
1045;1965;Graduation;Together;52117.0;112;10;107;30;5;2;4;7
7732;1978;Graduation;Married;64813.0;293;0;124;179;7;2;10;5
8070;1973;PhD;Married;54222.0;199;12;31;3;3;3;5;3
477;1986;Graduation;Married;83512.0;1060;61;835;80;4;7;10;1
7832;1959;Master;Married;77520.0;940;44;396;0;8;7;7;4
2202;1978;Graduation;Together;41154.0;44;2;11;2;1;0;4;5
7396;1966;Graduation;Married;80398.0;342;51;936;207;5;8;12;3
4055;1992;Basic;Single;18746.0;2;10;11;12;3;0;3;6
10340;1984;Graduation;Together;35196.0;75;12;141;43;6;1;5;8
10091;1956;Graduation;Single;60230.0;520;20;367;39;6;3;6;5
7629;1977;Graduation;Married;22108.0;5;3;9;6;2;0;3;7
10640;1974;Graduation;Together;44392.0;87;5;71;7;4;1;4;7
3498;1976;PhD;Married;55424.0;462;61;184;10;7;5;9;6
6742;1979;Graduation;Married;17688.0;2;2;1;3;1;0;2;8
1172;1983;PhD;Married;92491.0;979;44;935;29;7;5;12;3
569;1991;Graduation;Single;90273.0;704;129;853;120;5;6;7;2
4686;1962;PhD;Widow;82571.0;861;31;558;62;6;5;13;2
1381;1982;PhD;Single;38513.0;172;3;115;16;6;1;5;8
2634;1979;Master;Single;16653.0;5;7;31;15;2;1;3;6
10905;1955;Graduation;Together;42586.0;194;2;56;0;4;1;6;8
1744;1965;Basic;Single;23529.0;9;7;13;3;1;1;2;6
1000;1961;Master;Together;74881.0;505;72;270;36;9;2;12;5
3828;1951;Graduation;Married;71107.0;533;10;217;198;7;6;13;4
8605;1964;PhD;Together;46910.0;48;0;14;0;2;0;3;6
10304;1959;Graduation;Married;18690.0;6;1;7;23;1;1;2;8
4351;1955;Graduation;Divorced;37244.0;18;2;10;0;1;1;2;7
10129;1966;Graduation;Together;82427.0;482;147;509;104;3;5;12;1
2499;1958;2n Cycle;Single;75342.0;204;97;97;21;5;2;10;4
10092;1954;Graduation;Divorced;70044.0;1073;0;250;153;7;10;5;5
7500;1967;Graduation;Single;79146.0;245;16;223;21;8;1;8;6
5796;1963;Graduation;Married;77437.0;560;21;442;29;4;5;13;1
10556;1959;Graduation;Married;54984.0;173;13;131;32;6;1;6;7
1064;1971;PhD;Married;42403.0;22;1;11;0;1;0;3;8
48;1964;Graduation;Together;55761.0;136;1;12;0;4;1;3;6
7610;1983;Graduation;Together;37292.0;275;0;86;10;6;3;5;8
263;1945;PhD;Single;45576.0;56;19;29;2;3;1;3;8
10814;1947;Graduation;Together;70321.0;303;23;751;82;6;5;13;4
9710;1969;PhD;Divorced;58086.0;708;7;62;0;11;3;7;8
9292;1952;Graduation;Married;81795.0;324;132;693;27;4;11;7;2
10250;1947;Basic;Together;28389.0;1;5;3;7;1;0;2;7
7881;1946;Master;Married;66835.0;620;26;195;34;6;4;13;2
5847;1969;Graduation;Divorced;69901.0;312;21;206;102;7;3;10;5
737;1949;PhD;Married;80360.0;1493;86;454;112;4;4;5;2
3571;1961;PhD;Together;63342.0;918;21;118;13;8;3;5;6
7807;1974;Graduation;Married;44989.0;98;0;106;49;5;1;5;6
3878;1980;2n Cycle;Single;31859.0;3;4;7;15;1;0;3;7
5092;1949;PhD;Widow;51569.0;380;0;47;6;7;1;7;8
2154;1971;Graduation;Widow;30372.0;15;0;12;7;2;0;3;7
5394;1979;Basic;Single;16014.0;3;9;4;7;1;1;4;3
3798;1968;Graduation;Married;41120.0;24;2;23;0;2;1;3;6
3524;1971;Master;Single;39763.0;80;1;60;4;5;1;2;9
5247;1955;PhD;Married;38725.0;31;0;6;2;1;0;4;4
5883;1972;Graduation;Married;77981.0;138;120;204;16;7;4;7;5
2118;1964;2n Cycle;Married;62905.0;166;75;96;119;7;2;8;4
8812;1979;2n Cycle;Divorced;13533.0;12;3;8;8;2;0;3;7
6616;1975;Graduation;Together;59481.0;178;3;85;71;3;3;8;2
2797;1977;Graduation;Married;72117.0;707;20;171;65;9;7;9;5
4328;1986;2n Cycle;Married;21955.0;5;1;7;17;2;1;3;6
9167;1956;Graduation;Married;67131.0;465;71;250;93;9;2;12;6
10560;1980;PhD;Single;36802.0;16;1;2;0;1;0;3;5
2631;1982;Graduation;Together;71853.0;358;108;413;141;2;8;6;1
8312;1961;Basic;Married;28249.0;1;9;7;2;2;0;3;6
5534;1975;Master;Married;47808.0;123;1;26;2;3;2;3;7
5093;1974;PhD;Divorced;25509.0;40;3;30;10;3;0;3;9
7592;1946;PhD;Married;51012.0;102;9;63;2;4;1;4;6
8895;1985;Graduation;Single;70596.0;347;44;534;17;3;5;12;2
8584;1952;PhD;Together;85431.0;376;53;462;168;2;7;7;0
2694;1967;Graduation;Married;42664.0;21;0;3;0;1;0;3;6
8910;1955;Graduation;Together;42586.0;194;2;56;0;4;1;6;8
7433;1985;Graduation;Single;29760.0;64;4;68;7;3;1;4;8
164;1977;PhD;Married;28973.0;206;0;46;3;5;1;5;8
10477;1973;PhD;Together;39435.0;71;0;18;0;3;1;2;7
2681;1984;2n Cycle;Married;65370.0;71;22;112;138;2;3;13;1
5150;1979;Basic;Single;20194.0;0;4;7;11;2;0;3;6
5283;1976;PhD;Single;42473.0;93;1;21;0;2;1;4;5
9645;1968;Graduation;Married;64590.0;920;138;168;36;9;4;10;6
10678;1959;Graduation;Together;71232.0;653;17;170;34;11;2;10;7
7261;1971;Graduation;Together;34600.0;199;33;60;8;5;2;5;8
9648;1967;Graduation;Single;46904.0;153;4;56;0;5;1;4;8
2870;1973;Graduation;Married;49094.0;376;0;38;11;6;3;6;6
8008;1983;Graduation;Together;36075.0;46;0;30;12;2;0;4;6
1513;1979;2n Cycle;Together;60839.0;600;21;128;223;2;2;12;8
6173;1979;Graduation;Together;77298.0;425;115;292;23;6;6;11;3
1419;1950;Graduation;Together;34026.0;18;6;15;12;2;1;3;5
9150;1963;PhD;Single;48918.0;52;0;9;0;1;0;4;4
7960;1962;2n Cycle;Together;82122.0;734;22;350;151;3;9;13;1
1250;1976;Graduation;Single;37697.0;34;6;21;11;2;1;3;6
9905;1952;Graduation;Together;34074.0;135;1;41;10;3;3;3;6
10691;1960;Master;Married;28520.0;11;0;10;0;1;1;2;6
7002;1955;Graduation;Single;62535.0;163;48;90;0;3;2;8;3
2952;1977;Master;Single;36273.0;29;3;30;3;3;0;3;6
8439;1964;Graduation;Together;63404.0;734;26;70;11;6;3;4;4
762;1981;2n Cycle;Together;75774.0;340;21;134;258;7;5;8;4
2831;1976;Graduation;Together;78416.0;453;38;279;188;7;7;10;3
6977;1974;Graduation;Together;75702.0;1073;0;629;145;10;5;13;6
6289;1951;Master;Together;59385.0;135;0;10;0;3;1;4;5
4168;1966;Graduation;Single;37070.0;231;7;137;4;5;1;8;7
8397;1951;Graduation;Married;44689.0;18;0;5;0;1;1;2;7
9284;1958;Graduation;Together;53977.0;620;16;165;0;5;5;12;5
6237;1966;PhD;Single;7144.0;81;4;33;5;23;1;1;0
3130;1964;Graduation;Single;18701.0;12;4;2;10;2;0;4;5
1619;1956;Graduation;Married;90369.0;292;51;981;224;4;6;6;1
1990;1974;PhD;Single;63159.0;965;34;586;89;3;5;8;3
5513;1966;Graduation;Together;37758.0;27;2;10;0;1;0;3;8
269;1963;PhD;Single;46757.0;777;30;163;0;4;4;7;9
8093;1969;Master;Married;79734.0;572;8;232;23;4;3;6;1
10513;1992;Graduation;Together;63207.0;438;169;565;91;2;3;6;7
10177;1954;Graduation;Divorced;72071.0;531;69;300;150;5;4;8;2
2549;1983;PhD;Together;21840.0;17;0;9;0;1;0;3;9
5782;1982;2n Cycle;Together;58582.0;402;35;106;101;9;2;9;5
10057;1951;Graduation;Single;72282.0;503;27;419;90;5;7;9;7
10307;1956;Graduation;Married;50387.0;369;9;87;12;6;2;8;5
8566;1961;PhD;Together;32583.0;5;0;3;0;1;0;2;7
2415;1962;Graduation;Together;62568.0;362;17;398;80;5;3;5;4
5684;1971;Master;Divorced;44635.0;56;0;9;0;2;0;3;7
8334;1971;Master;Single;33316.0;79;1;31;4;2;1;4;6
9166;1968;Graduation;Married;63967.0;387;84;141;73;4;4;12;2
1440;1978;2n Cycle;Together;52513.0;367;17;241;104;9;5;9;7
78;1969;Graduation;Married;25293.0;15;0;11;0;1;1;2;8
5441;1965;PhD;Widow;54111.0;267;6;54;8;5;2;6;5
5302;1986;Graduation;Together;78394.0;298;27;697;216;4;6;5;2
4687;1958;Master;Married;80739.0;674;92;736;39;3;11;9;1
1087;1975;Master;Together;22669.0;16;14;36;37;4;1;2;9
6859;1987;Graduation;Single;29236.0;37;4;24;16;4;0;3;9
9860;1959;Graduation;Together;44911.0;159;0;22;2;4;1;4;7
7129;1962;PhD;Married;54693.0;686;17;142;23;6;4;13;6
5866;1974;Graduation;Together;48186.0;97;3;66;12;4;1;4;7
10521;1977;Graduation;Married;54809.0;63;6;57;13;2;1;5;4
7393;1978;Graduation;Together;41580.0;56;5;24;4;2;1;3;5
7849;1970;PhD;Married;80336.0;209;19;456;160;2;9;13;1
332;1957;Graduation;Married;47743.0;198;2;43;0;4;1;6;6
9847;1955;2n Cycle;Married;62972.0;313;15;47;20;7;4;3;6
531;1954;PhD;Divorced;57333.0;941;14;397;76;8;5;9;6
9576;1982;PhD;Together;32313.0;86;4;56;2;4;0;4;9
6906;1953;Master;Widow;84953.0;167;48;602;63;3;10;4;2
7419;1968;Master;Divorced;27071.0;8;3;19;0;2;0;3;6
3170;1957;Master;Together;68148.0;389;66;408;37;4;4;6;2
8527;1965;Master;Together;65735.0;239;7;119;4;6;2;6;7
7872;1975;PhD;Married;86836.0;179;21;273;0;6;10;6;5
9931;1963;PhD;Married;4023.0;5;0;1;1;0;0;0;19
10595;1990;Graduation;Married;30093.0;2;6;28;13;2;0;3;7
4609;1966;PhD;Married;57705.0;383;0;53;6;8;1;6;6
5010;1988;Graduation;Single;25008.0;2;8;8;6;1;0;3;8
4427;1995;2n Cycle;Single;83257.0;536;27;590;38;5;10;12;6
11148;1975;Graduation;Together;22280.0;2;1;4;3;1;0;2;8
1168;1978;PhD;Married;72159.0;322;53;899;34;4;6;10;2
9595;1961;Graduation;Together;64260.0;539;169;816;20;4;5;4;3
10163;1984;PhD;Single;82733.0;712;50;420;65;8;4;7;4
2886;1971;Master;Divorced;74290.0;1121;0;72;0;10;8;10;6
6710;1951;Master;Single;58217.0;68;1;13;3;2;0;4;6
5316;1976;Master;Together;21024.0;36;4;18;6;2;0;4;7
9029;1972;PhD;Married;70116.0;707;44;603;95;2;8;12;1
521;1985;Graduation;Together;54006.0;174;77;203;6;8;1;7;7
1459;1966;PhD;Married;69063.0;666;35;124;69;5;3;5;3
10241;1975;2n Cycle;Divorced;11448.0;0;0;0;6;1;0;2;6
1630;1979;Graduation;Single;61825.0;162;50;100;55;4;2;8;4
3254;1971;Graduation;Married;70886.0;407;70;239;103;5;4;4;2
9064;1982;Graduation;Married;69109.0;823;25;459;124;6;6;7;4
3678;1973;Graduation;Widow;60208.0;488;23;71;15;8;3;7;7
4227;1968;Master;Together;32889.0;28;0;13;4;2;1;3;5
9467;1984;Graduation;Single;34738.0;3;2;10;3;1;0;3;6
8486;1971;Master;Together;30538.0;284;0;52;8;9;0;4;10
2186;1977;2n Cycle;Together;82326.0;938;142;754;159;5;10;6;2
3286;1967;PhD;Divorced;26642.0;13;2;15;2;2;0;3;6
8602;1964;Graduation;Divorced;69932.0;412;172;153;150;7;6;11;4
3722;1972;Graduation;Single;44503.0;31;1;8;0;2;0;3;6
6715;1948;PhD;Single;60200.0;502;19;132;0;6;2;11;6
4796;1952;Graduation;Divorced;49638.0;18;10;3;3;1;0;3;2
9612;1987;2n Cycle;Single;23830.0;1;8;6;4;1;0;3;7
3766;1959;Master;Widow;33051.0;100;71;243;108;9;1;8;9
1399;1958;Graduation;Married;72905.0;407;114;445;181;3;7;9;1
1570;1951;PhD;Together;69702.0;664;9;240;50;7;7;10;4
3426;1975;Graduation;Divorced;70300.0;1045;61;338;60;5;5;13;8
3074;1984;PhD;Married;70643.0;1218;107;304;23;5;8;4;6
8341;1969;PhD;Married;30396.0;15;0;6;0;1;1;2;7
5180;1968;PhD;Divorced;50616.0;128;0;16;0;4;0;4;7
6461;1969;Master;Single;62772.0;581;49;157;43;5;6;11;2
7679;1985;PhD;Single;30298.0;6;3;12;6;1;1;3;3
10702;1984;Graduation;Single;52413.0;185;8;133;56;7;1;7;7
7505;1957;PhD;Married;44155.0;22;1;9;0;1;1;2;4
5113;1971;PhD;Divorced;86979.0;584;100;835;65;5;5;5;2
10858;1975;Graduation;Together;76532.0;355;30;177;90;9;5;7;5
2961;1982;Graduation;Married;42081.0;175;10;110;54;6;3;4;6
2747;1988;PhD;Married;67546.0;864;134;768;150;4;10;5;3
3010;1989;Master;Together;88420.0;957;153;612;99;4;7;8;1
5790;1985;Graduation;Married;31158.0;25;6;16;20;2;0;3;8
6892;1968;Graduation;Divorced;61671.0;641;7;56;0;10;4;6;8
1743;1974;Graduation;Single;69719.0;273;86;208;177;2;3;5;1
3578;1949;Graduation;Divorced;49160.0;122;21;43;25;3;1;6;6
8462;1978;Basic;Together;24882.0;1;4;10;29;1;1;2;6
5558;1954;PhD;Single;90933.0;1020;31;430;62;4;6;4;1
4619;1945;PhD;Single;113734.0;6;2;3;1;27;0;0;1
8780;1950;PhD;Together;59292.0;378;14;68;19;3;5;8;3
10789;1964;PhD;Married;45759.0;42;1;18;3;2;0;3;7
10779;1983;Graduation;Single;22148.0;15;5;14;0;1;0;3;7
5896;1987;Master;Married;73395.0;272;7;80;20;4;4;6;2
2337;1971;Graduation;Divorced;29819.0;9;1;24;2;3;0;3;6
10951;1968;Graduation;Married;45688.0;279;0;18;0;3;1;8;4
544;1954;Graduation;Married;62820.0;398;61;265;138;3;4;6;1
17;1971;PhD;Married;60491.0;637;47;237;12;6;11;7;5
10680;1986;Graduation;Together;33235.0;45;0;16;2;3;0;3;7
3265;1959;Graduation;Married;35701.0;21;1;9;7;1;0;3;6
5623;1980;Master;Married;31535.0;15;4;13;0;1;1;2;7
5832;1960;2n Cycle;Together;92556.0;493;183;352;184;3;5;13;0
5544;1970;Graduation;Single;67384.0;957;40;175;158;7;8;5;5
6417;1971;Master;Together;80573.0;829;138;430;60;4;6;13;2
5831;1967;Graduation;Married;77870.0;1017;50;500;65;5;5;5;8
7101;1963;PhD;Widow;52278.0;953;0;71;0;10;5;10;8
10176;1968;Graduation;Single;57107.0;159;0;120;0;4;4;8;8
2326;1990;Graduation;Married;18929.0;32;0;8;23;1;0;4;6
4385;1981;PhD;Single;36038.0;23;0;15;0;3;0;3;6
2929;1976;Graduation;Single;20180.0;18;42;24;15;2;1;4;7
10686;1965;PhD;Together;34230.0;15;0;4;0;1;0;2;7
2546;1977;2n Cycle;Single;31878.0;23;4;5;10;1;0;4;3
3283;1972;2n Cycle;Married;70932.0;200;193;100;46;6;2;12;3
3138;1956;Graduation;Single;91249.0;1324;27;119;71;7;9;6;4
4994;1943;Master;Single;77598.0;1193;33;281;129;7;5;13;3
7966;1959;Graduation;Single;80982.0;505;137;401;104;11;5;11;5
3112;1977;Master;Married;22701.0;2;4;9;0;1;0;3;5
10872;1969;PhD;Married;55212.0;1103;0;45;0;4;2;11;8
2181;1970;Graduation;Married;70617.0;353;61;753;40;3;3;7;2
1867;1957;Graduation;Single;64849.0;652;48;350;94;9;3;6;5
1518;1965;Master;Married;62694.0;379;6;157;25;9;3;7;7
5734;1974;PhD;Married;61917.0;46;4;36;2;2;0;4;5
2878;1947;PhD;Married;67472.0;162;31;127;8;4;2;7;3
1458;1982;Master;Married;21059.0;8;3;19;3;3;0;3;6
7007;1968;Master;Married;29543.0;17;3;18;3;3;1;2;7
6200;1951;Graduation;Married;75903.0;340;108;185;130;6;6;9;3
1403;1975;2n Cycle;Together;34984.0;8;4;15;3;1;0;3;7
4827;1956;PhD;Single;54998.0;154;22;202;39;4;2;9;4
6250;1949;PhD;Widow;54356.0;710;15;30;20;11;2;8;8
9291;1959;Master;Married;34242.0;8;2;4;0;0;0;3;5
2478;1973;Graduation;Married;25410.0;2;2;4;13;1;0;4;4
1139;1984;PhD;Married;73356.0;1050;14;322;0;5;11;5;2
5138;1950;Graduation;Together;28320.0;19;1;14;3;1;0;3;8
5393;1977;Graduation;Single;23763.0;22;0;6;6;1;0;3;7
10413;1984;Graduation;Married;72570.0;274;83;216;151;4;6;12;1
5015;1976;Master;Married;34529.0;68;6;38;3;2;2;3;7
10868;1951;Graduation;Widow;70792.0;344;45;654;104;3;4;10;3
10676;1982;Graduation;Married;63211.0;145;193;459;205;3;8;7;2
2495;1974;Master;Married;83891.0;217;38;350;111;4;7;10;1
7842;1968;Graduation;Single;36065.0;18;7;34;10;3;0;3;8
9955;1954;Graduation;Together;39898.0;69;8;26;12;3;0;4;7
6663;1940;PhD;Single;51141.0;144;0;7;0;3;1;4;5
2162;1976;Graduation;Married;56939.0;256;34;103;90;3;3;10;3
3434;1951;Graduation;Single;80872.0;483;72;567;94;4;4;10;1
7919;1976;PhD;Together;72335.0;1285;105;653;28;10;4;8;8
5626;1964;PhD;Single;61798.0;338;4;89;11;4;2;9;4
6428;1950;PhD;Widow;76842.0;605;10;345;84;1;8;7;0
8514;1976;Graduation;Together;29478.0;8;0;7;3;1;0;3;6
10448;1956;Graduation;Single;46998.0;172;41;86;45;5;3;5;7
2109;1990;Graduation;Single;96843.0;448;71;951;40;6;11;10;2
7530;1950;PhD;Widow;56551.0;67;4;32;17;2;1;4;4
8925;1965;Master;Married;70053.0;512;53;98;81;8;5;10;5
3009;1962;PhD;Widow;71670.0;1462;16;128;0;5;3;6;6
6355;1978;Graduation;Married;44359.0;20;0;14;7;2;0;4;3
3517;1952;Graduation;Single;40887.0;50;4;44;10;3;1;3;9
1158;1966;Graduation;Divorced;48877.0;102;1;15;2;3;0;4;7
6203;1947;Graduation;Together;74485.0;499;149;815;173;6;7;12;3
7165;1972;Graduation;Together;64474.0;381;35;172;56;8;2;10;5
3595;1963;Graduation;Together;77226.0;631;43;239;128;6;8;12;3
8537;1949;Graduation;Widow;72643.0;526;80;553;123;3;10;7;2
4331;1978;Master;Together;85738.0;913;26;376;17;3;6;11;1
6281;1966;Graduation;Divorced;55686.0;673;0;199;37;6;3;5;4
4338;1983;Graduation;Single;39062.0;23;0;9;0;1;0;3;4
2452;1971;Graduation;Together;34600.0;199;33;60;8;5;2;5;8
9507;1975;Graduation;Married;40794.0;261;23;73;4;6;3;5;7
8360;1971;2n Cycle;Married;54690.0;111;16;37;7;3;1;5;3
10311;1969;Graduation;Married;4428.0;16;4;12;2;25;0;0;1
5117;1963;2n Cycle;Married;32632.0;63;151;137;153;4;4;8;5
4867;1968;PhD;Single;38236.0;58;0;18;2;3;0;4;7
9289;1979;Graduation;Married;36781.0;29;1;17;0;2;1;2;8
10913;1984;Master;Single;31385.0;3;2;12;0;1;0;2;8
3032;1984;Graduation;Married;24570.0;28;34;62;11;4;0;4;9
8524;1974;PhD;Divorced;25509.0;40;3;30;10;3;0;3;9
3334;1951;Graduation;Married;94642.0;879;143;797;106;5;7;9;1
4470;1962;Master;Married;58646.0;62;1;44;6;2;1;4;4
1406;1975;Graduation;Single;53201.0;280;7;81;20;6;3;5;7
8619;1957;Graduation;Together;21994.0;9;0;6;3;0;0;3;5
10821;1978;Graduation;Married;57113.0;182;4;33;0;4;1;5;7
4552;1991;Graduation;Married;51373.0;83;2;101;64;3;5;3;4
898;1986;Graduation;Married;23477.0;38;15;54;3;3;0;4;8
9797;1956;Graduation;Married;58116.0;228;19;130;4;3;3;8;2
10949;1963;PhD;Divorced;72968.0;1092;37;592;145;5;5;8;3
8212;1971;Master;Married;39791.0;85;15;27;13;3;1;4;7
6248;1947;Master;Single;91712.0;1276;24;746;94;9;7;11;3
10164;1958;Graduation;Single;94472.0;1017;33;417;108;5;5;5;5
